Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,2,5,24,28297,8607571968,0,4,0,339.55074932843206,1200608867,1823533,0,0,1181888512,288547,3467,2112080
2,Yes,2,5,36,27838,8607571968,0,4,0,328.43650314375026,1142459291,1838581,0,0,1123717120,274345,8085,2112926
3,Yes,2,6,40,28996,8607571968,0,4,0,313.65670838220075,1136401139,1839421,0,0,1117663232,272867,3115,2112288
4,Yes,2,4,32,28101,8607571968,0,4,0,324.96404085845467,1141101974,1838704,0,0,1122361344,274014,6100,2112718
5,Yes,2,5,24,27844,8607571968,0,4,0,328.90380344121553,1144331921,1837803,0,0,1125593088,274803,3831,2112606
6,Yes,2,6,45,28853,8607571968,0,4,0,316.736614829965,1141900283,1838029,0,0,1123164160,274210,4682,2112239
7,Yes,2,5,41,28397,8607571968,0,4,0,324.27355931248235,1150634504,1838130,0,0,1131880448,276338,9196,2114468
8,Yes,2,5,22,28509,8607571968,0,4,0,321.8904499017682,1146683315,1837325,0,0,1127944192,275377,2773,2112702
9,No,2,6,39,28219,8607571968,0,4,0,327.5801671569844,1155040049,1836067,0,0,1136295936,277416,4126,2113483
10,No,2,5,70,28228,8607571968,0,4,0,322.77408043085427,1138494251,1839885,0,0,1119748096,273376,3570,2113261
