Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,2,10,18,11579,12902539264,0,4,0,195.68057809663756,282766218,2902517,0,0,32768,8,0,3150084
2,No,3,8,13,11366,12902539264,0,5,0,191.19375171685155,271234945,2911888,0,0,45056,11,0,3150546
3,Yes,3,10,73,24676,12902539264,0,5,0,88.78996124219573,273549264,2911804,0,0,36864,9,0,3152415
4,Yes,2,9,16,12324,12902539264,0,4,0,176.02531222086887,270756607,2911833,0,0,32768,8,0,3150127
5,Yes,2,8,31,12174,12902539264,0,4,0,178.46352326154857,271186045,2911530,0,0,32768,8,0,3150518
6,Yes,2,8,21,10945,12902539264,0,4,0,198.82386175368015,271604714,2911046,0,0,36864,9,0,3150512
7,No,2,9,57,11553,12902539264,0,4,0,188.41773943173945,271674440,2911056,0,0,32768,8,0,3150500
8,Yes,2,8,29,12684,12902539264,0,4,0,171.88445440201957,272138560,2910702,0,0,36864,9,0,3150429
9,Yes,2,10,37,11924,12902539264,0,4,0,182.11436897767334,271001466,2911245,0,0,32768,8,0,3150379
10,Yes,2,9,57,12045,12902539264,0,4,0,180.59622333000996,271494660,2910834,0,0,36864,9,0,3150505
