Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,3,15,4726,2165121024,0,4,0,410.0502883760322,241871081,328940,0,0,36864,9,0,528779
2,No,2,5,34,4366,2165121024,0,4,0,424.32425773905067,231097403,338010,0,0,36864,9,0,529059
3,Yes,2,3,16,5161,2165121024,0,4,0,357.14426521907717,230056407,338391,0,0,36864,9,0,528732
4,No,2,5,14,4476,2165121024,0,4,0,411.2185605010065,229607415,338373,0,0,32768,8,0,528732
5,No,2,3,27,4420,2165121024,0,4,0,417.1888141272357,230128016,338168,0,0,32768,8,0,528689
6,Yes,2,3,27,4635,2165121024,0,4,0,400.26181519861825,231539233,337656,0,0,36864,9,0,529164
7,Yes,4,3,9,4538,2165121024,0,6,0,416.4061300992282,235837815,337515,0,0,40960,10,0,532610
8,Yes,2,4,19,4910,2165121024,0,4,0,377.15304035874436,231076744,337677,0,0,32768,8,0,528967
9,Yes,2,4,28,4507,2165121024,0,4,0,411.25216255829446,231271203,337064,0,0,36864,9,0,528872
10,Yes,2,3,20,4625,2165121024,0,4,0,402.0183245348334,232053729,336226,0,0,32768,8,0,528825
