Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,10,35,14795,17197506560,0,4,0,161.137886777139,297590599,3934664,0,0,32768,8,0,4198917
2,Yes,2,11,17,15289,17197506560,0,4,0,149.300983898416,284915196,3944098,0,0,32768,8,0,4198750
3,Yes,3,11,40,24007,17197506560,0,5,0,95.9782883813969,287674492,3944157,0,0,40960,10,0,4200449
4,No,2,11,32,13914,17197506560,0,4,0,164.56383974681725,285779025,3943640,0,0,32768,8,0,4198971
5,Yes,2,10,78,48046,17197506560,0,4,0,48.036962444833044,288225583,3942624,0,0,28672,7,0,4199535
6,Yes,3,10,27,14207,17197506560,0,5,0,161.21433711347467,285882609,3943515,0,0,40960,10,0,4199422
7,Yes,2,11,21,14236,17197506560,0,4,0,160.61371332161687,285378901,3942961,0,0,32768,8,0,4198795
8,No,2,12,43,13868,17197506560,0,4,0,164.7267095842956,285094303,3943196,0,0,32768,8,0,4199059
9,No,3,10,47,13351,17197506560,0,5,0,173.60195067835994,289290569,3942384,0,0,45056,11,0,4200965
10,Yes,2,11,20,16078,17197506560,0,4,0,142.3987089064542,285777649,3942466,0,0,32768,8,0,4198716
