Linux 4.4.0-142-generic (vm) 	2025-02-16 	_x86_64_	(1 CPU)

11:28:03     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:28:04     all   48.48    0.00   21.21    0.00    0.00    0.00    0.00    0.00    0.00   30.30
11:28:05     all   11.88    0.00    2.97    0.99    0.00    0.00    0.00    0.00    0.00   84.16
11:28:06     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:07     all    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
11:28:08     all    0.00    0.00    0.00   11.11    0.00    0.00    0.00    0.00    0.00   88.89
11:28:09     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:10     all    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
11:28:11     all    1.00    0.00    1.00    8.00    0.00    0.00    0.00    0.00    0.00   90.00
11:28:12     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13     all    6.93    0.00    3.96    0.99    0.00    0.00    0.00    0.00    0.00   88.12
11:28:14     all    6.06   69.70    7.07    0.00    0.00    0.00    0.00    0.00    0.00   17.17
11:28:15     all   16.00   66.00   16.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00
11:28:16     all    0.99    0.00    2.97    6.93    0.00    0.00    0.00    0.00    0.00   89.11
11:28:17     all   24.24    0.00    5.05    3.03    0.00    0.00    0.00    0.00    0.00   67.68
11:28:18     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:19     all    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
11:28:20     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:21     all    0.00    0.00    0.00    7.07    0.00    0.00    0.00    0.00    0.00   92.93
11:28:22     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:23     all    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:28:24     all   10.10    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   84.85
11:28:25     all   19.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   76.00
11:28:26     all    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
11:28:27     all    0.00    0.00    0.99    7.92    0.00    0.00    0.00    0.00    0.00   91.09
11:28:28     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:29     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:30     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:31     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:32     all    0.00    0.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00   93.00
11:28:33     all    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:28:34     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:35     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:36     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:37     all   12.90    0.00   21.51    4.30    0.00    2.15    0.00    0.00    0.00   59.14
11:28:38     all   18.48    0.00   17.39    0.00    0.00    2.17    0.00    0.00    0.00   61.96
11:28:39     all   23.86    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   63.64
11:28:40     all   24.73    0.00   12.90    0.00    0.00    2.15    0.00    0.00    0.00   60.22
11:28:41     all   27.66    0.00   13.83    0.00    0.00    2.13    0.00    0.00    0.00   56.38
11:28:42     all   21.74    0.00   15.22    0.00    0.00    3.26    0.00    0.00    0.00   59.78
