  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
20:34:23      0.00      0.00
20:34:24      0.06      0.00
20:34:25      0.39      0.00
20:34:26      0.12      0.06
20:34:27      0.06      0.00
20:34:28      0.00      0.00
20:34:29      0.33      0.00
20:34:30      0.00      0.04
20:34:31      0.00      0.00
20:34:32      1.93      0.43
20:34:33      1.32      3.09
20:34:34      0.06      0.00
20:34:35      0.00      0.00
20:34:36      0.06      0.00
20:34:37      0.00      0.00
20:34:38      0.06      0.00
20:34:39      0.00      0.00
20:34:40      0.33      0.00
20:34:41      0.00      0.00
20:34:42      2.00      0.42
20:34:43      1.83      3.50
20:34:44      0.00      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
20:34:45      0.00      0.00
20:34:46      0.06      0.00
20:34:47      0.33      0.00
20:34:48      0.00      0.00
20:34:49      0.00      0.00
20:34:50      0.00      0.00
20:34:51      0.00      0.00
20:34:52      0.00      0.00
20:34:53      0.00      0.00
20:34:54      0.00      0.00
20:34:55  12495.05    790.02
20:34:56  19866.33   1255.29
20:34:57  17740.30   1121.20
20:34:58  14323.21    904.99
20:34:59  14614.23    923.96
20:35:00  14305.78    903.60
20:35:01  14247.72    900.56
20:35:02  12599.14    796.50
20:35:03  21351.85   1349.09
20:35:04  20089.17   1269.72
20:35:05  17757.41   1122.06
20:35:06  14284.27    902.67
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
20:35:07  17454.60   1103.38
20:35:08  14776.46    934.27
20:35:09  18879.59   1193.21
20:35:10  19994.30   1263.23
20:35:11  18272.80   1154.80
20:35:12  19206.92   1213.69
20:35:13  18502.38   1169.16
20:35:14  18694.48   1181.81
20:35:15  19087.90   1205.98
20:35:16  17391.60   1098.97
20:35:17  16289.77   1029.34
20:35:18  14839.72    937.78
20:35:19  14411.20    911.11
20:35:20  13850.98    875.01
20:35:21  13817.00    873.08
20:35:22   5669.51    359.41
20:35:23  13998.23    884.29
20:35:24  14392.57    909.45
20:35:25  14031.43    887.06
20:35:26  15279.48    965.13
20:35:27  14377.80    908.95
20:35:28  13925.46    879.64
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
20:35:29  13983.79    884.12
20:35:30  13616.49    860.05
20:35:31  14097.67    891.03
20:35:32  14484.81    915.64
20:35:33  15327.62    968.30
20:35:34  14639.80    925.09
20:35:35  15574.75    984.66
20:35:36  14802.13    935.22
20:35:37  15452.02    976.74
20:35:38  14568.18    920.26
20:35:39  12630.17    798.89
20:35:40  13650.85    862.22
20:35:41  14016.05    886.14
20:35:42  14970.94    945.71
20:35:43  14093.71    891.07
20:35:44  13258.69    837.43
20:35:45  15252.56    964.23
20:35:46  16426.63   1037.77
20:35:47  14855.62    938.78
20:35:48  14352.02    906.82
20:35:49  11291.01    713.67
20:35:50   8632.39    545.51
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
20:35:51   7018.28    443.35
20:35:52   6386.08    403.56
20:35:53   4630.81    292.35
20:35:54   5768.71    364.84
20:35:55   4398.09    277.77
20:35:56   4636.20    293.20
20:35:57   4044.93    255.54
20:35:58   3834.86    242.41
20:35:59   3742.63    236.35
20:36:00   3010.35    190.65
20:36:01      0.00      0.00
20:36:02      0.00      0.00
20:36:03      0.00      0.00
20:36:04      0.06      0.00
20:36:05      0.12      0.00
20:36:06      0.06      0.00
20:36:07      0.06      0.00
20:36:08      0.00      0.00
20:36:09      0.33      0.00
20:36:10      0.06      0.00
20:36:11      0.00      0.00
20:36:12      0.00      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
20:36:13      0.33      0.00
20:36:14      0.05      0.00
20:36:15      0.06      0.00
20:36:16    554.04     36.16
20:36:17   2405.42    151.84
20:36:18   4348.83    275.11
20:36:19   3989.01    251.72
20:36:20   4246.87    268.45
20:36:21   3353.82    211.94
20:36:22   3498.66    221.84
20:36:23   3291.28    207.70
20:36:24   3218.48    203.38
20:36:25   3314.95    209.55
20:36:26   2438.86    154.04
20:36:27   2027.91    128.52
20:36:28   2200.09    139.03
20:36:29   2087.63    131.93
20:36:30   1911.06    121.01
20:36:31   2201.55    139.39
20:36:32   2342.89    147.98
20:36:33   2195.25    138.65
20:36:34   2322.28    146.68
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
20:36:35   2350.03    148.63
20:36:36   2278.89    143.80
20:36:37   2293.63    145.08
20:36:38   2446.82    154.70
20:36:39   2439.99    154.19
20:36:40   2729.06    172.31
20:36:41   2619.08    165.65
20:36:42   2784.96    176.06
20:36:43   2165.86    136.65
20:36:44   2723.23    172.24
20:36:45   2915.45    184.22
20:36:46   2254.80    142.49
20:36:47   2192.10    138.53
20:36:48   2130.49    134.56
20:36:49   1946.42    123.44
20:36:50   2478.86    156.72
20:36:51   2660.49    167.91
20:36:52   3144.84    198.73
20:36:53   2187.36    138.35
20:36:54   2248.04    142.45
20:36:55   2580.45    162.92
20:36:56   2915.18    184.15
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
20:36:57   2655.76    167.83
20:36:58   3188.20    201.69
20:36:59   2462.86    155.49
20:37:00   3261.24    206.09
20:37:01   2279.84    144.07
20:37:02   2367.98    150.15
20:37:03   2497.42    157.44
20:37:04   2415.99    153.03
20:37:05   2376.94    150.16
20:37:06   2517.78    159.03
20:37:07   2468.92    156.07
20:37:08   2391.96    151.23
20:37:09   2232.89    141.10
20:37:10   2216.17    139.97
20:37:11   2211.89    139.89
20:37:12   2238.92    141.49
20:37:13   2093.46    132.29
20:37:14   2137.37    135.06
20:37:15   2110.80    133.31
20:37:16   2154.35    136.14
20:37:17   2274.28    143.79
20:37:18   2191.01    138.45
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
20:37:19   1922.52    121.49
20:37:20   2188.63    138.31
20:37:21   2302.83    145.43
20:37:22    683.69     44.52
20:37:23    920.54     58.24
20:37:24   1240.32     78.59
20:37:25   1168.99     73.56
20:37:26   1150.31     72.83
20:37:27   1262.26     79.69
20:37:28   1224.91     77.62
20:37:29   1047.86     66.27
20:37:30   1078.28     67.78
20:37:31   1046.24     67.04
20:37:32   1097.27     69.34
20:37:33   1176.48     74.27
20:37:34   1110.30     70.16
20:37:35   1177.60     74.42
20:37:36   1087.08     68.90
20:37:37   1295.38     81.93
20:37:38   1226.85     77.31
20:37:39   1172.32     74.13
20:37:40   1211.37     76.62
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
20:37:41   1165.15     73.27
20:37:42   1273.61     80.71
20:37:43   1082.07     68.58
20:37:44   1086.84     68.86
20:37:45   1064.63     67.13
20:37:46   1134.17     71.66
20:37:47   1364.21     86.19
20:37:48   1201.24     76.12
20:37:49   1338.59     84.45
20:37:50   1266.78     79.98
20:37:51   1242.79     78.68
20:37:52   1267.59     80.10
20:37:53   1129.65     71.63
20:37:54   1004.05     63.59
20:37:55   1025.74     64.68
20:37:56   1091.50     69.25
20:37:57   1125.50     71.18
20:37:58   1322.63     83.37
20:37:59   1200.58     75.87
20:38:00    996.59     63.05
20:38:01   1295.68     81.93
20:38:02   1102.29     69.51
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
20:38:03   1290.75     81.78
20:38:04   1114.34     70.46
20:38:05    999.85     63.23
20:38:06   1223.38     77.91
20:38:07   1281.58     81.04
20:38:08   1291.64     81.62
20:38:09   1068.06     67.50
20:38:10   1133.09     71.60
20:38:11    982.39     62.22
20:38:12   1301.76     81.90
20:38:13   1165.16     73.78
20:38:14   1229.21     77.82
20:38:15   1092.44     68.87
20:38:16   1116.66     70.63
20:38:17   1168.44     73.84
20:38:18   1146.87     72.82
20:38:19   1237.44     78.36
20:38:20    943.99     60.04
20:38:21   1265.57     79.98
20:38:22   1282.79     80.85
20:38:23   1157.47     73.27
20:38:24   1201.22     75.98
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
20:38:25   1094.36     68.86
20:38:26   1403.93     88.93
20:38:27   1151.34     72.83
20:38:28   1091.49     68.90
20:38:29   1168.54     73.70
20:38:30   1312.53     83.16
20:38:31   1714.50    108.13
20:38:32   1100.61     69.62
20:38:34   1421.28     90.13
