Linux 4.4.0-142-generic (vm) 	2024-08-16 	_x86_64_	(1 CPU)

04:24:44     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:24:45     all   58.59    0.00   20.20    0.00    0.00    0.00    0.00    0.00    0.00   21.21
04:24:46     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:24:47     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:24:48     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:24:49     all    0.00    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00   94.00
04:24:50     all    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
04:24:51     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:24:52     all    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
04:24:53     all    0.00    0.00    2.00   10.00    0.00    0.00    0.00    0.00    0.00   88.00
04:24:54     all    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
04:24:55     all   10.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
04:24:56     all    1.02   10.20    3.06    0.00    0.00    0.00    0.00    0.00    0.00   85.71
04:24:57     all    0.00   96.97    3.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:24:58     all    4.95   12.87   13.86    8.91    0.00    0.00    0.00    0.00    0.00   59.41
04:24:59     all   11.11    0.00    2.02   17.17    0.00    0.00    0.00    0.00    0.00   69.70
04:25:00     all   20.00    0.00    4.00    1.00    0.00    0.00    0.00    0.00    0.00   75.00
04:25:01     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:25:02     all    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
04:25:03     all    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
04:25:04     all    0.00    0.00    0.00    6.93    0.00    0.00    0.00    0.00    0.00   93.07
04:25:05     all    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
04:25:06     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:25:07     all    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
04:25:08     all    0.00    0.00    0.00    5.10    0.00    0.00    0.00    0.00    0.00   94.90
04:25:09     all    0.00    0.00    0.00   13.00    0.00    0.00    0.00    0.00    0.00   87.00
04:25:10     all    0.98    0.00    0.98   11.76    0.00    0.00    0.00    0.00    0.00   86.27
04:25:11     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:25:12     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:25:13     all    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
04:25:14     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:25:15     all    3.96    0.00    0.99    5.94    0.00    0.00    0.00    0.00    0.00   89.11
04:25:16     all   20.41    0.00    7.14    1.02    0.00    0.00    0.00    0.00    0.00   71.43
04:25:17     all    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
04:25:18     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:25:19     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:25:20     all    0.00    0.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00   92.00
04:25:21     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:25:22     all    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
04:25:23     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:25:24     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:25:25     all    4.00    0.00    3.00    4.00    0.00    0.00    0.00    0.00    0.00   89.00
04:25:26     all   20.20    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   66.67
04:25:27     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:25:28     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:25:29     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:25:30     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:25:31     all    0.00    0.00    0.00    9.09    0.00    0.00    0.00    0.00    0.00   90.91
04:25:32     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:25:33     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
