Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,4,17,7069,4312604672,0,4,0,382.7017092710545,337760839,797151,0,0,32768,8,0,1061070
2,Yes,2,4,2012,8788,4312604672,0,4,0,300.7083360655738,329965395,806738,0,0,32768,8,0,1063634
3,No,2,4,20,6896,4312604672,0,4,0,381.3345780615206,328307381,811049,0,0,32768,8,0,1066799
4,Yes,2,4,1586,8733,4312604672,0,4,0,296.25824813838926,323042423,810282,0,0,32768,8,0,1060961
5,Yes,2,4,9763,16956,4312604672,0,4,0,162.74503775365739,344644377,807972,0,0,32768,8,0,1073887
6,No,2,3,54,6951,4312604672,0,4,0,380.9504997121474,330643151,806032,0,0,32768,8,0,1062074
7,No,2,5,27,6935,4312604672,0,4,0,369.5275370851371,319890871,812703,0,0,32768,8,0,1061738
8,Yes,2,4,10191,17217,4312604672,0,4,0,152.73845395921686,328423518,806394,0,0,32768,8,0,1062948
9,Yes,2,4,4063,10912,4312604672,0,4,0,241.27481701503484,328765855,804539,0,0,32768,8,0,1061440
10,Yes,2,4,555,7532,4312604672,0,4,0,354.81498087141335,333668539,804365,0,0,32768,8,0,1064407
