Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,2,7,24,12517,12902539264,0,4,0,262.1380227018385,409705975,2850960,0,0,32768,8,0,3167904
2,Yes,2,9,86,12060,12902539264,0,4,0,267.1585109949382,402228544,2864416,0,0,32768,8,0,3174603
3,Yes,2,7,4031,15922,12902539264,0,4,0,203.85599497329562,405333818,2854719,0,0,32768,8,0,3168052
4,No,2,7,47,12271,12902539264,0,4,0,264.956754729289,405966347,2855773,0,0,32768,8,0,3168428
5,Yes,2,7,827,13450,12902539264,0,4,0,240.70311031763745,404259131,2856388,0,0,32768,8,0,3168612
6,No,2,7,30,12719,12902539264,0,4,0,252.80974701069854,401502330,2860578,0,0,32768,8,0,3168594
7,Yes,2,7,27,14036,12902539264,0,4,0,228.31838905125096,400172477,2855105,0,0,32768,8,0,3166620
8,Yes,2,7,5252,17941,12902539264,0,4,0,180.4026920932307,404205377,2854705,0,0,32768,8,0,3168081
9,Yes,2,9,10963,25212,12902539264,0,4,0,128.3648067293576,404184920,2856016,0,0,32768,8,0,3167852
10,Yes,2,7,8103,21313,12902539264,0,4,0,147.51592753215056,392659436,2864607,0,0,32768,8,0,3167969
