Time: 11:53:28 | Second: 1 | Number of Sorts: 185
Time: 11:53:29 | Second: 2 | Number of Sorts: 91745
Time: 11:53:30 | Second: 3 | Number of Sorts: 110382
Time: 11:53:31 | Second: 4 | Number of Sorts: 81550
Time: 11:53:32 | Second: 5 | Number of Sorts: 80348
Time: 11:53:33 | Second: 6 | Number of Sorts: 106271
Time: 11:53:34 | Second: 7 | Number of Sorts: 179867
Time: 11:53:35 | Second: 8 | Number of Sorts: 146849
Time: 11:53:36 | Second: 9 | Number of Sorts: 180543
Time: 11:53:37 | Second: 10 | Number of Sorts: 180400
Time: 11:53:38 | Second: 11 | Number of Sorts: 136025
Time: 11:53:39 | Second: 12 | Number of Sorts: 180415
Time: 11:53:40 | Second: 13 | Number of Sorts: 180084
Time: 11:53:41 | Second: 14 | Number of Sorts: 180054
Time: 11:53:42 | Second: 15 | Number of Sorts: 180239
Time: 11:53:43 | Second: 16 | Number of Sorts: 171622
Time: 11:53:44 | Second: 17 | Number of Sorts: 167170
Time: 11:53:45 | Second: 18 | Number of Sorts: 166184
Time: 11:53:46 | Second: 19 | Number of Sorts: 162147
Time: 11:53:47 | Second: 20 | Number of Sorts: 149290
Time: 11:53:48 | Second: 21 | Number of Sorts: 147239
Time: 11:53:49 | Second: 22 | Number of Sorts: 146799
Time: 11:53:50 | Second: 23 | Number of Sorts: 148183
Time: 11:53:51 | Second: 24 | Number of Sorts: 147992
Time: 11:53:52 | Second: 25 | Number of Sorts: 147957
Time: 11:53:53 | Second: 26 | Number of Sorts: 147854
Time: 11:53:54 | Second: 27 | Number of Sorts: 148026
Time: 11:53:55 | Second: 28 | Number of Sorts: 148044
Time: 11:53:56 | Second: 29 | Number of Sorts: 148281
Time: 11:53:57 | Second: 30 | Number of Sorts: 148023
Time: 11:53:58 | Second: 31 | Number of Sorts: 148316
Time: 11:53:59 | Second: 32 | Number of Sorts: 147964
Time: 11:54:00 | Second: 33 | Number of Sorts: 141574
Time: 11:54:01 | Second: 34 | Number of Sorts: 144826
Time: 11:54:02 | Second: 35 | Number of Sorts: 144971
Time: 11:54:03 | Second: 36 | Number of Sorts: 144877
Time: 11:54:04 | Second: 37 | Number of Sorts: 145010
Time: 11:54:05 | Second: 38 | Number of Sorts: 144196
Time: 11:54:06 | Second: 39 | Number of Sorts: 144180
Time: 11:54:07 | Second: 40 | Number of Sorts: 143994
Time: 11:54:08 | Second: 41 | Number of Sorts: 128213
Time: 11:54:09 | Second: 42 | Number of Sorts: 133849
Time: 11:54:10 | Second: 43 | Number of Sorts: 156253
Time: 11:54:11 | Second: 44 | Number of Sorts: 179262
Time: 11:54:12 | Second: 45 | Number of Sorts: 179897
Time: 11:54:13 | Second: 46 | Number of Sorts: 180065
Time: 11:54:14 | Second: 47 | Number of Sorts: 179898
Time: 11:54:15 | Second: 48 | Number of Sorts: 180151
Time: 11:54:16 | Second: 49 | Number of Sorts: 180098
Time: 11:54:17 | Second: 50 | Number of Sorts: 179860
Time: 11:54:18 | Second: 51 | Number of Sorts: 180026
Time: 11:54:19 | Second: 52 | Number of Sorts: 180105
Time: 11:54:20 | Second: 53 | Number of Sorts: 180707
Time: 11:54:21 | Second: 54 | Number of Sorts: 180462
Time: 11:54:22 | Second: 55 | Number of Sorts: 149373
