
Second: 1 | Number of Sorts: 479
Second: 2 | Number of Sorts: 125683
Second: 3 | Number of Sorts: 130301
Second: 4 | Number of Sorts: 171146
Second: 5 | Number of Sorts: 180034
Second: 6 | Number of Sorts: 179221
Second: 7 | Number of Sorts: 179709
Second: 8 | Number of Sorts: 179783
Second: 9 | Number of Sorts: 179862
Second: 10 | Number of Sorts: 180016
Second: 11 | Number of Sorts: 140973
Second: 12 | Number of Sorts: 171409
Second: 13 | Number of Sorts: 179391
Second: 14 | Number of Sorts: 179506
Second: 15 | Number of Sorts: 178924
Second: 16 | Number of Sorts: 179283
Second: 17 | Number of Sorts: 177605
Second: 18 | Number of Sorts: 179120
Second: 19 | Number of Sorts: 179264
Second: 20 | Number of Sorts: 178863
Second: 21 | Number of Sorts: 178419
Second: 22 | Number of Sorts: 176989
Second: 23 | Number of Sorts: 176887
Second: 24 | Number of Sorts: 174134
Second: 25 | Number of Sorts: 110392
Second: 26 | Number of Sorts: 133392
Second: 27 | Number of Sorts: 137446
Second: 28 | Number of Sorts: 172402
Second: 29 | Number of Sorts: 175793
Second: 30 | Number of Sorts: 171909
Second: 31 | Number of Sorts: 179009
Second: 32 | Number of Sorts: 179317
Second: 33 | Number of Sorts: 178535
Second: 34 | Number of Sorts: 179752
Second: 35 | Number of Sorts: 179923
