  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
03:27:54      0.06      0.00
03:27:55      0.33      0.00
03:27:56      0.00      0.00
03:27:57      0.06      0.06
03:27:58      0.06      0.00
03:27:59      0.33      0.00
03:28:00      0.00      0.04
03:28:01      0.00      0.08
03:28:02      0.00      0.00
03:28:03      0.63      0.18
03:28:04      3.08      3.27
03:28:05      0.12      0.00
03:28:06      0.00      0.00
03:28:07      0.00      0.00
03:28:08      0.00      0.00
03:28:09      0.00      0.00
03:28:10      0.00      0.00
03:28:11      0.00      0.00
03:28:12      0.00      0.00
03:28:13      2.50      0.42
03:28:14      1.44      3.50
03:28:15      0.06      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
03:28:16      0.00      0.00
03:28:17      0.39      0.00
03:28:18      0.00      0.00
03:28:19      0.00      0.00
03:28:20      0.00      0.00
03:28:21      0.33      0.00
03:28:22      0.00      0.00
03:28:23      0.06      0.00
03:28:24      0.12      0.00
03:28:25      0.12      0.00
03:28:26  10756.69    680.02
03:28:27  17058.02   1077.96
03:28:28  19684.67   1244.24
03:28:29  19362.34   1223.73
03:28:30  22088.58   1395.36
03:28:31  18220.59   1151.55
03:28:32  14884.74    941.15
03:28:33  16631.08   1050.91
03:28:34  18010.79   1138.10
03:28:35  17531.68   1108.16
03:28:36  21078.49   1331.81
03:28:37  15852.71   1001.72
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
03:28:38  13438.06    849.60
03:28:39  13439.82    849.60
03:28:40  16031.24   1013.08
03:28:41  18253.82   1153.53
03:28:42  15262.82    964.59
03:28:43  19199.57   1213.37
03:28:44  18974.56   1199.08
03:28:45  19759.83   1248.84
03:28:46  19815.74   1252.09
03:28:47  18822.62   1189.54
03:28:48  19482.24   1231.23
03:28:49  21122.24   1334.84
03:28:50  18810.03   1188.32
03:28:51   8438.88    533.91
03:28:52  19707.52   1246.04
03:28:53  18878.52   1192.62
03:28:54  16638.39   1051.30
03:28:55  17940.70   1133.74
03:28:56  16343.69   1033.25
03:28:57  18556.11   1172.32
03:28:58  17477.27   1104.67
03:28:59  20032.99   1265.75
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
03:29:00  18572.14   1173.64
03:29:01  19815.30   1252.20
03:29:02  18401.67   1162.66
03:29:03  17944.09   1134.10
03:29:04  18114.59   1144.74
03:29:05  18488.61   1168.61
03:29:06  18355.83   1160.26
03:29:07  18283.17   1155.22
03:29:08  18332.64   1158.37
03:29:09  17129.22   1082.61
03:29:10  17898.78   1131.02
03:29:11  17388.67   1098.69
03:29:12  17280.24   1092.15
03:29:13  16385.07   1035.43
03:29:14  16661.27   1052.53
03:29:15  16844.38   1064.58
03:29:16  14836.21    937.70
03:29:17      6.91      1.14
03:29:18  20099.84   1270.64
03:29:19  19167.53   1211.34
