
Second: 1 | Number of Sorts: 600
Second: 2 | Number of Sorts: 122247
Second: 3 | Number of Sorts: 129121
Second: 4 | Number of Sorts: 170065
Second: 5 | Number of Sorts: 178702
Second: 6 | Number of Sorts: 178344
Second: 7 | Number of Sorts: 178457
Second: 8 | Number of Sorts: 178720
Second: 9 | Number of Sorts: 178735
Second: 10 | Number of Sorts: 178241
Second: 11 | Number of Sorts: 139193
Second: 12 | Number of Sorts: 172682
Second: 13 | Number of Sorts: 178764
Second: 14 | Number of Sorts: 178553
Second: 15 | Number of Sorts: 178378
Second: 16 | Number of Sorts: 178552
Second: 17 | Number of Sorts: 175594
Second: 18 | Number of Sorts: 176209
Second: 19 | Number of Sorts: 176095
Second: 20 | Number of Sorts: 175807
Second: 21 | Number of Sorts: 176189
Second: 22 | Number of Sorts: 175261
Second: 23 | Number of Sorts: 148926
Second: 24 | Number of Sorts: 132592
Second: 25 | Number of Sorts: 140190
Second: 26 | Number of Sorts: 168718
Second: 27 | Number of Sorts: 179024
Second: 28 | Number of Sorts: 173748
Second: 29 | Number of Sorts: 178680
Second: 30 | Number of Sorts: 178970
Second: 31 | Number of Sorts: 178958
Second: 32 | Number of Sorts: 178822
Second: 33 | Number of Sorts: 178908
Second: 34 | Number of Sorts: 179101
Second: 35 | Number of Sorts: 178399
