Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,1,354,10322,1091379200,0,4,0,860.2602941575428,1109630954,10884,0,0,1107369984,270354,19933,281238
2,Yes,2,2,55,9672,1091379200,0,4,0,911.7013890382626,1101806696,10658,0,0,1099563008,268448,20769,279106
3,No,2,2,62,10449,1091379200,0,4,0,843.1730096678472,1100866196,11494,0,0,1098616832,268217,22461,279711
4,No,2,1,506,10654,1091379200,0,4,0,830.3336269595419,1105480658,11212,0,0,1103224832,269342,19554,280554
5,Yes,2,2,498,10011,1091379200,0,4,0,884.9198705165352,1106933015,11617,0,0,1104670720,269695,19884,281312
6,Yes,2,1,308,10079,1091379200,0,4,0,877.668158761659,1105430105,11979,0,0,1103167488,269328,18186,281307
7,No,2,1,548,10524,1091379200,0,4,0,838.4299184643163,1102637396,11758,0,0,1100382208,268648,24287,280406
8,Yes,2,2,137,9859,1091379200,0,4,0,907.5001805823273,1117941302,9488,0,0,1115676672,272382,21333,281870
9,Yes,2,1,193,9612,1091379200,0,4,0,915.1217047133492,1099191980,11518,0,0,1096945664,267809,17760,279327
10,Yes,2,2,45,9852,1091379200,0,4,0,881.4776787817259,1085107034,11972,0,0,1082884096,264376,24798,276348
