Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,3,5152,13930,2165121024,0,4,0,589.3026529762332,1025689898,285180,0,0,1021128704,249299,0,534479
2,Yes,1,2,157,8265,2165121024,0,3,0,930.1484884424543,960514788,299374,0,0,955953152,233387,0,532761
3,No,2,3,80,8845,2165121024,0,4,0,931.3273250395838,1029137168,292466,0,0,1024503808,250123,0,542589
4,No,2,3,79,8852,2165121024,0,4,0,931.6332114363205,1030290428,292470,0,0,1025654784,250404,0,542874
5,Yes,1,3,155,8370,2165121024,0,3,0,930.2960353770766,972761034,296628,0,0,968200192,236377,0,533005
6,Yes,2,2,13669,22297,2165121024,0,4,0,362.41050495626826,1009780418,289932,0,0,1005207552,245412,0,535344
7,Yes,2,2,3197,11471,2165121024,0,4,0,675.8171586014473,968656016,299706,0,0,964075520,235370,0,535076
8,Yes,1,2,18427,28318,2165121024,0,3,0,331.2660672411358,1172303913,248091,0,0,1167790080,285105,0,533196
9,Yes,2,2,2155,12288,2165121024,0,4,0,776.3751710890444,1192105811,245821,0,0,1187573760,289935,0,535756
10,No,2,2,57,9192,2165121024,0,4,0,931.6533170837868,1070024546,276876,0,0,1065451520,260120,0,536996
