Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,7,60,12001,12902539264,0,4,0,884.1292019343005,1325318348,2850126,0,0,1297133568,316683,0,3166809
2,Yes,2,7,61,11595,12902539264,0,4,0,879.8945626510183,1274314916,2862558,0,0,1246117888,304228,0,3166786
3,Yes,2,7,105,11738,12902539264,0,4,0,876.6404930525956,1285271345,2861507,0,0,1257062400,306900,0,3168407
4,Yes,2,6,116,11878,12902539264,0,4,0,859.03376819407,1274593754,2864812,0,0,1246375936,304291,0,3169103
5,No,2,8,75,11775,12902539264,0,4,0,874.5526200390924,1286145227,2860565,0,0,1257943040,307115,0,3167680
6,Yes,2,8,51276,63177,12902539264,0,4,0,161.31941148348082,1273585880,2866826,0,0,1245351936,304041,0,3170867
7,Yes,3,7,14086,27315,12902539264,0,5,0,433.10608730042475,1478195245,2903343,0,0,1449234432,353817,0,3257160
8,Yes,2,7,416,12183,12902539264,0,4,0,841.5498876478318,1280626571,2857053,0,0,1252466688,305778,0,3162831
9,No,2,8,92,11792,12902539264,0,4,0,869.213007467753,1280138402,2865740,0,0,1251901440,305640,0,3171380
10,No,2,6,111,11777,12902539264,0,4,0,879.7932899498768,1294293494,2859400,0,0,1266085888,309103,0,3168503
