Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,4,7,53,6883,4312604672,0,6,0,375.09976032577083,322185834,797847,0,0,36864,9,0,1055694
2,Yes,4,5,50,6943,4312604672,0,6,0,353.6497572787547,306490498,813495,0,0,32768,8,0,1055787
3,Yes,4,5,21,6889,4312604672,0,6,0,361.2385671121441,310633377,813193,0,0,45056,11,0,1059201
4,Yes,4,4,67,7643,4312604672,0,6,0,319.0120068071737,304404180,812529,0,0,32768,8,0,1054278
5,No,4,4,51,6737,4312604672,0,6,0,364.68320451507503,306714092,813639,0,0,36864,9,0,1057015
6,No,4,4,57,6744,4312604672,0,6,0,364.49802729970327,306877178,811876,0,0,45056,11,0,1055371
7,Yes,4,6,23,6905,4312604672,0,6,0,351.60740165241344,303005179,812641,0,0,36864,9,0,1053693
8,Yes,4,7,38,6796,4312604672,0,6,0,359.8647812638091,305177840,810737,0,0,36864,9,0,1053991
9,No,4,5,29,6644,4312604672,0,6,0,364.57138243711404,302336266,812240,0,0,36864,9,0,1053685
10,Yes,4,4,17,6922,4312604672,0,6,0,356.5271072564325,308094406,811293,0,0,36864,9,0,1055752
