Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,4,6,109,9965,8607571968,0,6,0,280.7772218094186,349320134,1825297,0,0,32768,8,0,2103987
2,Yes,4,6,34,9942,8607571968,0,6,0,266.1672544283414,330367320,1839090,0,0,36864,9,0,2102828
3,No,4,8,33,9743,8607571968,0,6,0,277.60046019517205,337592650,1837940,0,0,36864,9,0,2106201
4,Yes,4,7,57,10944,8607571968,0,6,0,245.77298125628602,335789977,1839007,0,0,36864,9,0,2105531
5,Yes,4,8,38,10410,8607571968,0,6,0,257.0909863487791,334070145,1838521,0,0,36864,9,0,2103804
6,Yes,4,6,36,9537,8607571968,0,6,0,281.54569971671384,335214098,1836839,0,0,36864,9,0,2105358
7,Yes,6,6,52,9897,8607571968,0,8,0,280.1884751794561,346205720,1838709,0,0,40960,10,0,2111794
8,No,4,6,33,9842,8607571968,0,6,0,274.7379886132574,337578103,1837743,0,0,32768,8,0,2104382
9,No,4,6,49,9755,8607571968,0,6,0,277.2203836290902,337615280,1839552,0,0,36864,9,0,2106196
10,Yes,4,7,44,10484,8607571968,0,6,0,259.8633669943686,340111152,1838934,0,0,40960,10,0,2108051
