  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
14:41:29      0.12      0.00
14:41:30      0.00      0.00
14:41:31      0.06      0.00
14:41:32      0.39      0.06
14:41:33      0.00      0.00
14:41:34      0.06      0.00
14:41:35      0.00      0.04
14:41:36      0.00      0.00
14:41:37      0.00      0.00
14:41:38      1.93      0.43
14:41:39      1.33      3.09
14:41:40      0.00      0.00
14:41:41      0.06      0.00
14:41:42      0.00      0.00
14:41:43      0.33      0.00
14:41:44      0.00      0.00
14:41:45      0.00      0.00
14:41:46      0.33      0.00
14:41:47      0.00      0.00
14:41:48      2.11      0.42
14:41:49      1.38      3.50
14:41:50      0.33      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
14:41:51      0.00      0.00
14:41:52      0.06      0.00
14:41:53      0.00      0.00
14:41:54      0.00      0.00
14:41:55      0.00      0.00
14:41:56      0.00      0.00
14:41:57      0.00      0.00
14:41:58      0.00      0.00
14:41:59      0.00      0.00
14:42:00      0.06      0.00
14:42:01  13859.63    876.37
14:42:02  18795.65   1187.70
14:42:03  19480.73   1231.21
14:42:04  18879.47   1192.97
14:42:05  17939.92   1133.91
14:42:06  18561.99   1172.79
14:42:07  16835.04   1063.97
14:42:08  19152.87   1210.53
14:42:09  19212.34   1214.39
14:42:10  19526.42   1233.59
14:42:11  18467.21   1167.30
14:42:12  16610.17   1049.16
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
14:42:13  13707.94    867.25
14:42:14  16844.03   1064.66
14:42:15  18015.20   1138.16
14:42:16  17580.58   1111.20
14:42:17  16785.68   1060.75
14:42:18  18424.41   1164.31
14:42:19  19445.73   1228.61
14:42:20  18267.65   1154.76
14:42:21  17034.45   1076.33
14:42:22  16808.44   1061.80
14:42:23  16336.71   1032.52
14:42:24  18096.19   1143.85
14:42:25  17151.17   1083.77
14:42:26   8059.93    509.73
14:42:27  19178.38   1212.24
14:42:28  18671.79   1180.01
14:42:29  18780.17   1186.64
14:42:30  19227.40   1215.41
14:42:31  17788.78   1123.99
14:42:32  17501.05   1106.03
14:42:33  18030.60   1139.21
14:42:34  18012.22   1137.97
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
14:42:35  19575.33   1237.54
14:42:36  19435.76   1228.07
14:42:37  17193.75   1086.73
