Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,3,31,698,10823,1091379200,0,5,0,848.9999014084507,1145088483,10116,0,0,1142296576,278881,30278,290834
2,Yes,2,32,848,11031,1091379200,0,4,0,839.1686153286663,1153539592,10160,0,0,1150996480,281005,26347,292160
3,Yes,3,30,1143,11286,1091379200,0,5,0,820.8293837953091,1154694559,10739,0,0,1151983616,281246,29556,293467
4,Yes,2,32,73,10392,1091379200,0,4,0,886.3057698841699,1147553614,11259,0,0,1144975360,279535,24179,291894
5,Yes,2,32,770,10336,1091379200,0,4,0,857.9280124223602,1104798922,12507,0,0,1102303232,269117,26715,282635
6,Yes,3,31,26,10690,1091379200,0,5,0,868.1776279200675,1156525783,9790,0,0,1153699840,281665,30786,293503
7,Yes,3,32,638,11051,1091379200,0,5,0,846.6435422452129,1165933265,10776,0,0,1163198464,283984,26181,296334
8,No,3,32,474,10642,1091379200,0,5,0,859.5942672950047,1139824513,12133,0,0,1137049600,277600,23461,291375
9,No,3,31,594,10633,1091379200,0,5,0,866.1314627428787,1147628337,11751,0,0,1144918016,279521,26336,292844
10,No,2,32,854,10647,1091379200,0,4,0,847.1495860574659,1123849249,11779,0,0,1121300480,273755,22860,286730
