Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,3,31,25,19592,2165121024,0,5,0,930.5024397525689,2274982394,10727,0,0,2269945856,554186,30547,567189
2,Yes,3,35,82,20320,2165121024,0,5,0,898.8019158984472,2278812224,12333,0,0,2273271808,554998,48263,570305
3,Yes,3,32,36,20154,2165121024,0,5,0,904.219051386542,2274124585,12982,0,0,2268672000,553875,45144,569603
4,No,3,42,33,20238,2165121024,0,5,0,897.5421521093285,2265632779,11730,0,0,2260275200,551825,58113,565855
5,Yes,3,31,37,20022,2165121024,0,5,0,914.6310983942774,2285336402,12129,0,0,2280161280,556680,46312,571349
6,No,3,35,37,20260,2165121024,0,5,0,898.3186191347343,2270849375,12139,0,0,2265509888,553103,41280,567771
7,No,3,32,34,20137,2165121024,0,5,0,900.6053725938822,2263121493,12912,0,0,2257784832,551217,39022,566647
8,Yes,2,32,59,19118,2165121024,0,4,0,925.6395129414229,2208132110,11938,0,0,2203418624,537944,26605,550531
9,Yes,3,32,36,19952,2165121024,0,5,0,915.3478847389558,2279003849,12411,0,0,2273648640,555090,42120,570148
10,Yes,2,32,81,19196,2165121024,0,4,0,916.8415929868503,2196081678,12208,0,0,2191400960,535010,28149,547909
