Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,3,40,54,55245,12902539264,0,5,0,575.4374376234038,3970665584,2229083,0,0,3941601280,962305,106877,3195326
2,Yes,4,44,52,56989,12902539264,0,6,0,577.9808276758275,4113927369,2268262,0,0,4082229248,996638,117826,3273647
3,No,5,43,51,55266,12902539264,0,7,0,557.3576315665574,3847157625,2318749,0,0,3815247872,931457,108003,3258995
4,Yes,5,38,105,61988,12902539264,0,7,0,573.3473749798225,4439646299,2193995,0,0,4406534144,1075814,256308,3280771
5,Yes,3,38,34,54616,12902539264,0,5,0,593.3338301879879,4047659339,2208747,0,0,4018610176,981106,31867,3191701
6,No,4,36,42,55133,12902539264,0,6,0,584.4661485017333,4025079013,2214527,0,0,3995459584,975454,66827,3193985
7,Yes,5,43,43,55472,12902539264,0,7,0,542.5273864583521,3758756377,2339187,0,0,3727556608,910048,128754,3258794
8,Yes,5,45,61,58766,12902539264,0,7,0,537.1276276630167,3942371492,2306638,0,0,3910279168,954658,273596,3272774
9,Yes,4,42,52,55670,12902539264,0,6,0,558.1261840799598,3880718011,2312214,0,0,3848814592,939652,106089,3260072
10,Yes,4,40,47,59974,12902539264,0,6,0,572.4512690626356,4288449385,2227004,0,0,4257124352,1039337,109615,3275035
